trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2013		THEORETICAL ANALYSIS OF IONIC TRANSPORT THROUGH HOMOPOLAR ION-EXCHANGE MEMBRANES	XVI Encontro de Modelagem Computacional	OLIVEIRA, Adélcio Carlos de; Franco Dany Amado ; Ruan C. A. Moura		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2013		Resolvendo integrais logarítmicas: Método do Fator Integrante	XVI Encontro de Modelagem Computacional	OLIVEIRA, Adélcio Carlos de; ALMEIDA, A. C. L. ; Humberto Cesar Fernandes Lemos ; Jose Eloy Ottoni		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2013		ESTUDO DA NÃO ELETRONEUTRALIDADE EM MEMBRANA DE TROCA CATIÔNICA NO PROCESSO DE ELETRODIÁLISE	XVI Encontro de Modelagem Computacional	Ruan C. A. Moura ; Franco Dany Amado ; Zolacir T. O. jr ; OLIVEIRA, Adélcio Carlos de		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2011	http://dx.doi.org/http://dx.doi.org/10.5540/DINCON.2011.001.1.0002	ESTUDO DO TRANSPORTE IÔNICO ATRAVÉS DE MEMBRANAS ÍON SELETIVAS NO PROCESSO DE ELETRODIÁLISE	X Conferência Brasileira de Dinâmica	Ruan C. A. Moura ; Zolacir T. O. jr ; Oliveira, Adélcio C. ; Franco Dany Amado		
trabalhoCompletoEmCongresso	Adélcio Carlos de Oliveira	2008		Correspondence Principle and Uncertain Relations	XXXI Encontro Nacional da Matéria Condensada	OLIVEIRA, Adélcio Carlos de		
resumoExpandidoEmCongresso	Adélcio Carlos de Oliveira	2016	PARAMETRIC DYNAMICS OF AN EULER-BERNOULLI BEAM	International Conference on Nonlinear Science and Complexity, 2016, São José dos Campos. International Conference on Nonlinear Science and Complexity	Lilian Ribeiro ; OLIVEIRA, Adélcio Carlos de		
artigoEmPeriodico	André Luiz Mota	2024		http://dx.doi.org/10.1016/j.nuclphysb.2024.116469	The Schwinger and chiral Schwinger models in a non-perturbative spectral regularization	NUCLEAR PHYSICS B	ELEOTÉRIO, L.F. ; ALMEIDA, G.O. ; DIAS, E.W. ; CALDAS, H. ; MOTA, A.L.	A3	NUCLEAR PHYSICS. B
artigoEmPeriodico	André Luiz Mota	2021		http://dx.doi.org/10.1088/1361-6404/ac059a	Derivation of the Boltzmann entropy equation in a toy model	EUROPEAN JOURNAL OF PHYSICS	ALMEIDA, GABRIELLE OLIVEIRA ; CRUZ SILVA, MAYCON JÚNIOR ; MOTA, ANDRE	A3	
artigoEmPeriodico	André Luiz Mota	2021		http://dx.doi.org/10.1142/S0129183121501552	Finding the dominant zero of the energy probability distribution	INTERNATIONAL JOURNAL OF MODERN PHYSICS C	CARVALHO, J. J. ; Mota, A. L.	A4	
artigoEmPeriodico	André Luiz Mota	2018		http://dx.doi.org/10.4236/jmp.2018.93031	Quantum States of Interacting Atoms in Quasi-One-Dimensional Ultracold Trapped Gases	JOURNAL OF MODERN PHYSICS	E MIRANDA, POLYANNA GUIMARÃES ; DE FREITAS, DÉBORA NAZARÉ ; MOTA, ANDRÉ LUIZ	B2	
artigoEmPeriodico	André Luiz Mota	2017		http://dx.doi.org/10.1016/j.physb.2017.04.003	Continuous local model for two-dimensional spin ice. Physica	B, Condensed Matter (Print)	DA FONSECA, J.E. ; MORAIS, C.W. ; MOTA, A.L. ; NUNES, L.H.C.M.	B4	CONDENSED MATTER
artigoEmPeriodico	André Luiz Mota	2017		http://dx.doi.org/10.1142/s021797921750237x	Phase transition and monopole densities in a nearest neighbor two-dimensional spin ice model	INTERNATIONAL JOURNAL OF MODERN PHYSICS B	Morais, C. W. ; DE FREITAS, D. N. ; Mota, A. L. ; BASTONE, E. C.	B2	
artigoEmPeriodico	André Luiz Mota	2016		http://dx.doi.org/10.1088/1742-6596/706/5/052012	Ward identities and the analogous Goldberger-Treiman relation in a three-flavor Spectral Quark Model. Journal of Physics	Conference Series (Print)	REIS, E A ; Mota, A L ; DIAS, E W	Qualis nao identificado	CONFERENCE SERIES
artigoEmPeriodico	André Luiz Mota	2015		http://dx.doi.org/10.1016/j.physa.2015.04.004	Area decay of Wilson loop for lattice gauge theories with bond variables described by the transverse Ising model. Physica	A (Print)	SÁ BARRETO, F.C. ; MOTA, A.L.	Qualis nao identificado	A
artigoEmPeriodico	André Luiz Mota	2012		http://dx.doi.org/10.1088/1742-5468/2012/05/P05006	Correlation equalities and upper bounds for the transverse Ising model	Journal of Statistical Mechanics	Sá Barreto, F C ; Mota, A L	A2	
artigoEmPeriodico	André Luiz Mota	2012		http://dx.doi.org/10.1016/j.physa.2012.07.026	Correlations equalities and some upper bounds for the critical temperature for spin one systems. Physica	A (Print)	F. C. Sá Barreto ; MOTA, A. L.	Qualis nao identificado	A
artigoEmPeriodico	André Luiz Mota	2012		http://dx.doi.org/10.1088/1742-5468/2012/10/P10019	Superfluidity in two-dimensional imbalanced Fermi gases	Journal of Statistical Mechanics	CALDAS, Heron Carlos de Godoy ; A. L. Mota ; FARIAS, R. L. S. ; SOUZA, L.	A2	
artigoEmPeriodico	André Luiz Mota	2012		http://dx.doi.org/10.1016/j.ssc.2012.08.019	Superconductivity in graphene stacks: From the bilayer to graphite	Solid State Communications	NUNES, LIZARDO H.C.M. ; MOTA, A.L. ; MARINO, E.C.	A4	
artigoEmPeriodico	André Luiz Mota	2012		http://dx.doi.org/10.1103/PhysRevA.86.033603	Finite-temperature phase diagram of quasi-two-dimensional imbalanced Fermi gases beyond mean field. Physical Review	A, Atomic, Molecular, and Optical Physics (Online)	RESENDE, M. ; Mota, A. ; FARIAS, R. ; Caldas, Heron	Qualis nao identificado	A, ATOMIC, MOLECULAR, AND OPTICAL PHYSICS
artigoEmPeriodico	André Luiz Mota	2011		http://dx.doi.org/10.1142/S0217751X11053067	Momentum Space Regularizations and the Indeterminacy in the Schwinger Model	International Journal of Modern Physics A	Morais, C. W. ; MOTA, A. L.	A4	
artigoEmPeriodico	André Luiz Mota	2009		http://dx.doi.org/10.1103/PhysRevD.79.085002	Axial-vector coupling and chiral anomaly in the spectral quark model	Physical Review D, Particles, Fields, Gravitation and Cosmology	FERREIRA, L. C. ; MOTA, A. L.	A1	
artigoEmPeriodico	André Luiz Mota	2008		http://dx.doi.org/10.1088/1742-5468/2008/08/P08013	Temperature effects in a Fermi gas with population imbalance. Journal of Statistical Mechanics	Theory and Experiment	Caldas, Heron ; A. L. Mota	Qualis nao identificado	THEORY AND EXPERIMENT
artigoEmPeriodico	André Luiz Mota	2007		http://dx.doi.org/10.1140/epja/i2006-10243-1	Relativistic NJL model with light and heavy quarks. European Physical Journal	A, Hadrons and Nuclei (Print)	MOTA, A. L.; Ruiz Arriola, E.	Qualis nao identificado	A, HADRONS AND NUCLEI
artigoEmPeriodico	André Luiz Mota	2006		http://dx.doi.org/10.1142/S021773230601869X	Symmetries and Ambiguities in the linear sigma model with light quarks	Modern Physics Letters A	DIAS, E. W. ; NEMES, Maria Carolina ; A. L. Mota ; SAMPAIO, Marcos Donizetti Rodrigues ; HILLER, Brigitte ; OSIPOV, Alexander A	B1	
artigoEmPeriodico	André Luiz Mota	2006		http://dx.doi.org/10.1016/j.nuclphysa.2006.02.002	The role of hidden ambiguities in the linear sigma model with fermions	Nuclear Physics A	HILLER, Brigitte ; A. L. Mota ; NEMES, Maria Carolina ; OSIPOV, Alexander A ; SAMPAIO, Marcos	A4	
artigoEmPeriodico	André Luiz Mota	2005		http://dx.doi.org/10.1103/PhysRevD.72.045008	Phase Transition in Asymmetrical Superfluids I: Equal Fermi Surfaces	Physical Review D, Estados Unidos	CALDAS, Heron Carlos de Godoy ; MORAIS, Cláudio Wagner ; A. L. Mota	Qualis nao identificado	PHYSICAL REVIEW D, ESTADOS UNIDOS
artigoEmPeriodico	André Luiz Mota	2004		http://dx.doi.org/10.1063/1.1775780	Field Theoretical Approach to Electrochemical Deposition	Journal of Chemical Physics, Estados Unidos	TARÔCO, Hosane Aparecida ; A. L. Mota	Qualis nao identificado	JOURNAL OF CHEMICAL PHYSICS, ESTADOS UNIDOS
artigoEmPeriodico	André Luiz Mota	2004		http://dx.doi.org/10.1103/PhysRevD.70.065019	Infrared behavior of the pressure in g phi3 theory reexamined. Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review	D, Particles, Fields, Gravitation, and Cosmology)	CALDAS, Heron Carlos de Godoy ; A. L. Mota	Qualis nao identificado	D, PARTICLES, FIELDS, GRAVITATION, AND COSMOLOGY)
artigoEmPeriodico	André Luiz Mota	2001		http://dx.doi.org/10.1103/PhysRevD.63.056011	Chiral Fermion Meson Model at FiniteTemperature	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology), E.U.A.	CALDAS, Heron Carlos de Godoy ; A. L. Mota ; NEMES, Maria Carolina	Qualis nao identificado	PHYSICAL REVIEW. D. PARTICLES AND FIELDS , E.U.A.
artigoEmPeriodico	André Luiz Mota	1999		http://dx.doi.org/10.1016/S0375-9474(99)00147-5	Meson Properties in a Renormalizable Version of the NJL Model	Nuclear Physics A, Holanda	A. L. Mota; NEMES, Maria Carolina ; HILLER, Brigitte ; WALLISER, H.	Qualis nao identificado	NUCLEAR PHYSICS A, HOLANDA
artigoEmPeriodico	André Luiz Mota	1998		http://dx.doi.org/10.1142/S0217732398001686	Consistency Conditions for 4-D Regularizations	Modern Physics Letters A, Singapore	BATTISTEL, O. ; A. L. Mota ; NEMES, Maria Carolina	Qualis nao identificado	MODERN PHYSICS LETTERS A, SINGAPORE
artigoEmPeriodico	André Luiz Mota	1998		http://dx.doi.org/10.1016/S0370-2693(98)01461-0	Statistical Approach for Quantum Gravity Fluctuations in QFT. Physics Letters	Section B, Holanda	ACEBAL, J. L. ; CHAVES, A. S. ; FIGUEIREDO, J. M. ; A. L. Mota ; NEMES, Maria Carolina	Qualis nao identificado	SECTION B, HOLANDA
artigoEmPeriodico	André Luiz Mota	1997		http://dx.doi.org/10.1016/S0375-9474(96)00435-6	Simple parametrizations of light meson properties in hot or dense matter. Nuclear Physics	A (Print), Holanda	A. L. Mota; CALDAS, Heron Carlos de Godoy ; FRANCO, D. H. T. ; OLIVEIRA, F. A. ; NEMES, Maria Carolina	Qualis nao identificado	A , HOLANDA
artigoEmPeriodico	André Luiz Mota	1997		http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1142/s0217732397001060&md5=25976a1d0c9ffa4b7a8f6e51c9ac043a	On the Renormalization of the Chiral Fermion Meson \Model : An Algebraic Approach	Modern Physics Letters A, Singapore	FRANCO, D. H. T. ; CALDAS, Heron Carlos de Godoy ; A. L. Mota ; NEMES, Maria Carolina	Qualis nao identificado	MODERN PHYSICS LETTERS A, SINGAPORE
